Title,Citation Count,Scholarly Output,Percent Cited,CiteScore,SNIP,SJR,subject_area,Percentile,RANK,Rank Out Of,Publisher,Open Access,Quartile,URL Scopus Source ID,Print ISSN,E-ISSN,Index,Publisher2,Percentile2,Open Access2
International Journal of Software Innovation,46,73,27.4,0.6,0.43,0.11199999999999999,Computer Graphics and Computer-Aided Design,17.0,70.0,84.0,IGI Global Publishing,NO,4.0,https://www.scopus.com/sourceid/21100823281,2166-7160,2166-7179,Scopus,IGI Global,400.0,No
Grafica,1,17,5.9,0.1,,,Computer Graphics and Computer-Aided Design,5.0,80.0,84.0,Universitat Autonoma de Barcelona,NO,4.0,https://www.scopus.com/sourceid/21100941186,2014-9298,2339-7500,Scopus,Others,400.0,No
Journal of Imaging,1045,334,73.7,3.1,1.226,0.485,Computer Graphics and Computer-Aided Design,62.0,32.0,84.0,Multidisciplinary Digital Publishing Institute (MDPI),YES,2.0,https://www.scopus.com/sourceid/21100900151,,2313-433X,Scopus,Others,200.0,Yes
Computer-Aided Design and Applications,601,335,56.4,1.8,0.616,0.335,Computer Graphics and Computer-Aided Design,39.0,51.0,84.0,Taylor & Francis,NO,3.0,https://www.scopus.com/sourceid/4700151607,1686-4360,,Scopus,Taylor and Francis,300.0,No
IEEE Transactions on Visualization and Computer Graphics,10161,1008,89.7,10.1,2.573,1.5190000000000001,Computer Graphics and Computer-Aided Design,93.0,6.0,84.0,IEEE,NO,1.0,https://www.scopus.com/sourceid/25535,1077-2626,,Scopus & SCIEISI,IEEE,100.0,No
IEEE Transactions on Image Processing,28001,1795,90.0,15.6,4.1819999999999995,2.8930000000000002,Computer Graphics and Computer-Aided Design,98.0,2.0,84.0,IEEE,NO,1.0,https://www.scopus.com/sourceid/25534,1057-7149,,Scopus & SCIEISI,IEEE,100.0,No
Visual Informatics,208,54,68.5,3.9,1.875,0.6729999999999999,Computer Graphics and Computer-Aided Design,71.0,24.0,84.0,Elsevier,YES,2.0,https://www.scopus.com/sourceid/21100907392,2543-2656,2468-502X,Scopus,Elsevier,200.0,Yes
Journal on Computing and Cultural Heritage,339,88,70.5,3.9,2.174,0.593,Computer Graphics and Computer-Aided Design,71.0,24.0,84.0,ACM,NO,2.0,https://www.scopus.com/sourceid/19400157014,1556-4673,1556-4711,Scopus & SCIEISI,ACM,200.0,No
IEEE Computer Graphics and Applications,879,271,60.9,3.2,1.036,0.387,Computer Graphics and Computer-Aided Design,63.0,31.0,84.0,IEEE,NO,2.0,https://www.scopus.com/sourceid/25518,0272-1716,1558-1756,Scopus & SCIEISI,IEEE,200.0,No
Computer-Aided Civil and Infrastructure Engineering,2996,249,88.8,12.0,2.8310000000000004,1.874,Computer Graphics and Computer-Aided Design,94.0,5.0,84.0,Wiley-Blackwell,NO,1.0,https://www.scopus.com/sourceid/18144,1093-9687,1467-8667,Scopus & SCIEISI,Others,100.0,No
IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems,4020,787,75.0,5.1,1.662,0.604,Computer Graphics and Computer-Aided Design,79.0,18.0,84.0,IEEE,NO,1.0,https://www.scopus.com/sourceid/27724,0278-0070,,Scopus & SCIEISI,IEEE,100.0,No
Journal of WSCG,59,90,24.4,0.7,0.231,0.163,Computer Graphics and Computer-Aided Design,18.0,69.0,84.0,University of West Bohemia,YES,4.0,https://www.scopus.com/sourceid/19400157203,1213-6972,1213-6964,Scopus,Others,400.0,Yes
Structural and Multidisciplinary Optimization,6362,1027,76.9,6.2,1.764,1.6369999999999998,Computer Graphics and Computer-Aided Design,86.0,12.0,84.0,Springer Nature,NO,1.0,https://www.scopus.com/sourceid/18661,1615-147X,1615-1488,Scopus & SCIEISI,Springer,100.0,No
CAD Computer Aided Design,1966,369,76.4,5.3,1.9780000000000002,1.052,Computer Graphics and Computer-Aided Design,81.0,16.0,84.0,Elsevier,NO,1.0,https://www.scopus.com/sourceid/18145,0010-4485,,Scopus & SCIEISI,Elsevier,100.0,No
Journal of Graphic Engineering and Design,3,16,6.3,0.2,0.272,0.134,Computer Graphics and Computer-Aided Design,6.0,79.0,84.0,University of Novi Sad,YES,4.0,https://www.scopus.com/sourceid/21100900144,2217-379X,2217-9860,Scopus,Others,400.0,Yes
International Journal of RF and Microwave Computer-Aided Engineering,1675,884,54.8,1.9,0.736,0.355,Computer Graphics and Computer-Aided Design,42.0,49.0,84.0,Wiley-Blackwell,NO,3.0,https://www.scopus.com/sourceid/18201,1096-4290,1099-047X,Scopus & SCIEISI,Others,300.0,No
Virtual Reality,677,96,79.2,7.1,3.3160000000000003,0.9540000000000001,Computer Graphics and Computer-Aided Design,89.0,9.0,84.0,Springer Nature,NO,1.0,https://www.scopus.com/sourceid/144702,1359-4338,,Scopus & SCIEISI,Springer,100.0,No
Journal of Computing and Information Science in Engineering,672,204,69.6,3.3,0.86,0.546,Computer Graphics and Computer-Aided Design,64.0,30.0,84.0,ASME,NO,2.0,https://www.scopus.com/sourceid/20952,1530-9827,,Scopus & SCIEISI,Others,200.0,No
ACM Transactions on Design Automation of Electronic Systems,700,282,53.2,2.5,0.888,0.322,Computer Graphics and Computer-Aided Design,52.0,40.0,84.0,ACM,NO,2.0,https://www.scopus.com/sourceid/18662,1084-4309,1557-7309,Scopus & SCIEISI,ACM,200.0,No
Cyber-Physical Systems,77,33,45.5,2.3,0.805,0.301,Computer Graphics and Computer-Aided Design,50.0,42.0,84.0,Taylor & Francis,NO,2.0,https://www.scopus.com/sourceid/21100899307,,2333-5785,Scopus,Taylor and Francis,200.0,No
Jisuanji Xuebao/Chinese Journal of Computers,1394,699,51.6,2.0,0.873,0.249,Computer Graphics and Computer-Aided Design,43.0,48.0,84.0,Science Press,NO,3.0,https://www.scopus.com/sourceid/26131,0254-4164,,Scopus,Others,300.0,No
Journal of Computational Design and Engineering,943,162,79.0,5.8,1.945,0.7390000000000001,Computer Graphics and Computer-Aided Design,83.0,14.0,84.0,Elsevier,YES,1.0,https://www.scopus.com/sourceid/21100820602,2288-4300,2288-5048,Scopus & SCIEISI,Elsevier,100.0,Yes
IET Software,403,172,62.8,2.3,1.054,0.318,Computer Graphics and Computer-Aided Design,51.0,41.0,84.0,Institution of Engineering and Technology,NO,2.0,https://www.scopus.com/sourceid/5400152714,1751-8806,,Scopus & SCIEISI,Others,200.0,No
Design Journal,200,340,26.5,0.6,0.8859999999999999,0.264,Computer Graphics and Computer-Aided Design,14.0,72.0,84.0,Taylor & Francis,NO,4.0,https://www.scopus.com/sourceid/147203,1460-6925,,Scopus,Taylor and Francis,400.0,No
Artifact,5,5,100.0,1.0,,,Computer Graphics and Computer-Aided Design,27.0,61.0,84.0,Intellect Ltd.,NO,3.0,https://www.scopus.com/sourceid/21100943609,1749-3463,1749-3471,Scopus,Others,300.0,No
International Journal of Design,270,69,78.3,3.9,1.599,0.72,Computer Graphics and Computer-Aided Design,73.0,23.0,84.0,National Taiwan University of Science and Technology,YES,2.0,https://www.scopus.com/sourceid/17600155397,1991-3761,1994-036X,Scopus,Others,200.0,Yes
Machine Graphics and Vision,7,10,30.0,0.7,0.42700000000000005,0.109,Computer Graphics and Computer-Aided Design,19.0,68.0,84.0,Polska Akademia Nauk,NO,4.0,https://www.scopus.com/sourceid/145346,1230-0535,,Scopus,Others,400.0,No
Digital Creativity,95,90,38.9,1.1,0.552,0.175,Computer Graphics and Computer-Aided Design,29.0,60.0,84.0,Taylor & Francis,NO,3.0,https://www.scopus.com/sourceid/144891,1462-6268,1744-3806,Scopus,Taylor and Francis,300.0,No
Zidonghua Xuebao/Acta Automatica Sinica,2828,783,63.9,3.6,1.3259999999999998,0.406,Computer Graphics and Computer-Aided Design,67.0,28.0,84.0,Science Press,NO,2.0,https://www.scopus.com/sourceid/25566,0254-4156,1874-1029,Scopus,Others,200.0,No
Finite Elements in Analysis and Design,1503,298,80.9,5.0,1.4269999999999998,1.119,Computer Graphics and Computer-Aided Design,77.0,19.0,84.0,Elsevier,NO,1.0,https://www.scopus.com/sourceid/18189,0168-874X,,Scopus,Elsevier,100.0,No
Journal of Molecular Graphics and Modelling,2826,826,71.5,3.4,0.726,0.41600000000000004,Computer Graphics and Computer-Aided Design,66.0,29.0,84.0,Elsevier,NO,2.0,https://www.scopus.com/sourceid/24621,1093-3263,1873-4243,Scopus & SCIEISI,Elsevier,200.0,No
CoDesign,275,76,86.8,3.6,1.839,0.618,Computer Graphics and Computer-Aided Design,68.0,27.0,84.0,Taylor & Francis,NO,2.0,https://www.scopus.com/sourceid/19700201037,1571-0882,1745-3755,Scopus,Taylor and Francis,200.0,No
Journal of Intelligent Information Systems,793,194,72.2,4.1,1.6019999999999999,0.593,Computer Networks and Communications,74.0,78.0,307.0,Springer Nature,NO,2.0,https://www.scopus.com/sourceid/24361,0925-9902,1573-7675,Scopus & SCIEISI,Springer,200.0,No
Web Intelligence,127,92,47.8,1.4,0.42,0.182,Computer Networks and Communications,35.0,197.0,307.0,IOS Press,NO,3.0,https://www.scopus.com/sourceid/21100411629,2405-6456,2405-6464,Scopus,Others,300.0,No
"Journal of King Saud University, Engineering Sciences",1197,175,85.7,6.8,2.8560000000000003,0.764,Computer Networks and Communications,85.0,44.0,307.0,King Saud University,YES,1.0,https://www.scopus.com/sourceid/30286,1018-3639,,Scopus,Others,100.0,Yes
Sovremennye Problemy Distantsionnogo Zondirovaniya Zemli iz Kosmosa,698,618,47.7,1.1,0.848,0.318,Computer Networks and Communications,28.0,221.0,307.0,Space Research Institute of the Russian Academy of Sciences,YES,3.0,https://www.scopus.com/sourceid/21100432047,2070-7401,2411-0280,Scopus,Others,300.0,Yes
IEEE Communications Standards Magazine,661,96,62.5,6.9,3.388,1.703,Computer Networks and Communications,86.0,41.0,307.0,IEEE,NO,1.0,https://www.scopus.com/sourceid/21100934923,,2471-2825,Scopus,IEEE,100.0,No
Wireless Power Transfer,121,46,71.7,2.6,0.406,0.252,Computer Networks and Communications,55.0,137.0,307.0,Cambridge University Press,NO,2.0,https://www.scopus.com/sourceid/21100899217,,2052-8418,Scopus,Others,200.0,No
Journal of Computer-Mediated Communication,869,80,85.0,10.9,3.282,4.987,Computer Networks and Communications,95.0,14.0,307.0,Wiley-Blackwell,NO,1.0,https://www.scopus.com/sourceid/18232,1083-6101,,Scopus,Others,100.0,No
Concurrency Computation Practice and Experience,4329,1291,80.9,3.4,0.9440000000000001,0.341,Computer Networks and Communications,64.0,109.0,307.0,Wiley-Blackwell,NO,2.0,https://www.scopus.com/sourceid/27871,1532-0626,1532-0634,Scopus & SCIEISI,Others,200.0,No
Indonesian Journal of Electrical Engineering and Informatics,215,181,43.6,1.2,0.529,0.18899999999999997,Computer Networks and Communications,30.0,215.0,307.0,Institute of Advanced Engineering and Science (IAES),NO,3.0,https://www.scopus.com/sourceid/21100826383,,2089-3272,Scopus,Others,300.0,No
Microprocessors and Microsystems,1709,579,66.3,3.0,0.879,0.303,Computer Networks and Communications,59.0,125.0,307.0,Elsevier,NO,2.0,https://www.scopus.com/sourceid/15552,0141-9331,,Scopus & SCIEISI,Elsevier,200.0,No
International Journal of Software Engineering and Knowledge Engineering,518,280,52.5,1.9,0.777,0.252,Computer Networks and Communications,43.0,175.0,307.0,World Scientific,NO,3.0,https://www.scopus.com/sourceid/19270,0218-1940,,Scopus & SCIEISI,Others,300.0,No
Journal of the Institute of Telecommunications Professionals,13,79,10.1,0.2,0.45399999999999996,0.12300000000000001,Computer Networks and Communications,2.0,301.0,307.0,Institute of Telecommunications Professionals,NO,4.0,https://www.scopus.com/sourceid/11700154352,1755-9278,,Scopus,Others,400.0,No
IEEE Transactions on Neural Networks and Learning Systems,23443,1331,89.0,17.6,3.7260000000000004,3.555,Computer Networks and Communications,98.0,5.0,307.0,IEEE,NO,1.0,https://www.scopus.com/sourceid/21100235616,2162-237X,2162-2388,Scopus & SCIEISI,IEEE,100.0,No
Optical Switching and Networking,673,169,81.7,4.0,1.2590000000000001,0.44299999999999995,Computer Networks and Communications,72.0,84.0,307.0,Elsevier,NO,2.0,https://www.scopus.com/sourceid/2900147403,1573-4277,,Scopus & SCIEISI,Elsevier,200.0,No
IEEE Transactions on Cognitive Communications and Networking,1041,160,61.3,6.5,2.427,1.8019999999999998,Computer Networks and Communications,83.0,51.0,307.0,IEEE,NO,1.0,https://www.scopus.com/sourceid/21100854831,,2332-7731,Scopus,IEEE,100.0,No
Journal of High Speed Networks,125,95,36.8,1.3,0.67,0.205,Computer Networks and Communications,33.0,204.0,307.0,IOS Press,NO,3.0,https://www.scopus.com/sourceid/27275,0926-6801,1875-8940,Scopus,Others,300.0,No
IET Information Security,530,243,55.6,2.2,0.7979999999999999,0.331,Computer Networks and Communications,48.0,159.0,307.0,Institution of Engineering and Technology,NO,3.0,https://www.scopus.com/sourceid/5400152640,1751-8709,,Scopus & SCIEISI,Others,300.0,No
International Journal of Communication Systems,3155,1060,65.9,3.0,0.742,0.327,Computer Networks and Communications,60.0,123.0,307.0,Wiley-Blackwell,NO,2.0,https://www.scopus.com/sourceid/17964,1074-5351,1099-1131,Scopus,Others,200.0,No
International Journal of Distributed Systems and Technologies,170,72,41.7,2.4,1.075,0.294,Computer Networks and Communications,50.0,152.0,307.0,IGI Global Publishing,NO,2.0,https://www.scopus.com/sourceid/21100223333,1947-3532,1947-3540,Scopus,IGI Global,200.0,No
International Journal of Cyber Warfare and Terrorism,9,26,23.1,0.3,0.5760000000000001,0.109,Computer Networks and Communications,5.0,292.0,307.0,IGI Global Publishing,NO,4.0,https://www.scopus.com/sourceid/21100878578,1947-3435,1947-3443,Scopus,IGI Global,400.0,No
Journal of Computer Information Systems,537,146,67.8,3.7,1.2009999999999998,0.637,Computer Networks and Communications,69.0,95.0,307.0,Taylor & Francis,NO,2.0,https://www.scopus.com/sourceid/12373,0887-4417,,Scopus & SCIEISI,Taylor and Francis,200.0,No
"Digital Policy, Regulation and Governance",317,128,57.0,2.5,0.657,0.406,Computer Networks and Communications,53.0,144.0,307.0,Emerald,NO,2.0,https://www.scopus.com/sourceid/21100803571,,2398-5038,Scopus,Others,200.0,No
Journal of Interactive Media in Education,40,28,75.0,1.4,1.1159999999999999,0.391,Computer Networks and Communications,36.0,194.0,307.0,Ubiquity Press,YES,3.0,https://www.scopus.com/sourceid/21100897951,,1365-893X,Scopus,Others,300.0,Yes
Jisuanji Yanjiu yu Fazhan/Computer Research and Development,1407,929,47.1,1.5,0.755,0.233,Computer Networks and Communications,39.0,187.0,307.0,Science Press,NO,3.0,https://www.scopus.com/sourceid/26714,1000-1239,,Scopus,Others,300.0,No
International Journal of Information Security,542,156,67.9,3.5,1.2409999999999999,0.431,Computer Networks and Communications,66.0,104.0,307.0,Springer Nature,NO,2.0,https://www.scopus.com/sourceid/145326,1615-5262,1615-5270,Scopus & SCIEISI,Springer,200.0,No
Journal of Communications and Networks,1166,250,80.4,4.7,1.064,0.557,Computer Networks and Communications,78.0,65.0,307.0,Korean Institute of Communication Sciences,NO,1.0,https://www.scopus.com/sourceid/4800154012,1229-2370,,Scopus & SCIEISI,Others,100.0,No
"African Journal of Science, Technology, Innovation and Development",266,292,37.7,0.9,0.47,0.20800000000000002,Computer Networks and Communications,22.0,237.0,307.0,Taylor & Francis,NO,4.0,https://www.scopus.com/sourceid/21100788912,2042-1338,2042-1346,Scopus,Taylor and Francis,400.0,No
International Journal of Cloud Computing,38,59,25.4,0.6,0.228,0.149,Computer Networks and Communications,16.0,258.0,307.0,Inderscience,NO,4.0,https://www.scopus.com/sourceid/21100855995,2043-9989,2043-9997,Scopus,Inderscience,400.0,No
Internet and Higher Education,1896,111,92.8,17.1,5.349,4.247,Computer Networks and Communications,98.0,6.0,307.0,Elsevier,NO,1.0,https://www.scopus.com/sourceid/16965,1096-7516,,Scopus,Elsevier,100.0,No
Journal of Computer Security,173,90,62.2,1.9,0.609,0.326,Computer Networks and Communications,45.0,169.0,307.0,IOS Press,NO,3.0,https://www.scopus.com/sourceid/28931,0926-227X,1875-8924,Scopus,Others,300.0,No
ACM Transactions on Internet Technology,1062,161,75.8,6.6,1.984,0.675,Computer Networks and Communications,84.0,49.0,307.0,ACM,NO,1.0,https://www.scopus.com/sourceid/15773,1533-5399,1557-6051,Scopus & SCIEISI,ACM,100.0,No
Networks and Spatial Economics,921,184,78.3,5.0,1.5730000000000002,1.227,Computer Networks and Communications,79.0,63.0,307.0,Springer Nature,NO,1.0,https://www.scopus.com/sourceid/144945,1566-113X,,Scopus,Springer,100.0,No
International Journal of Ad Hoc and Ubiquitous Computing,352,252,49.2,1.4,0.51,0.217,Computer Networks and Communications,36.0,195.0,307.0,Inderscience,NO,3.0,https://www.scopus.com/sourceid/5800179613,1743-8225,1743-8233,Scopus & SCIEISI,Inderscience,300.0,No
Journal of Cryptographic Engineering,342,95,74.7,3.6,1.7530000000000001,0.612,Computer Networks and Communications,68.0,98.0,307.0,Springer Nature,NO,2.0,https://www.scopus.com/sourceid/21100266502,2190-8508,2190-8516,Scopus & SCIEISI,Springer,200.0,No
International Journal of Wireless Information Networks,339,142,54.9,2.4,0.6990000000000001,0.254,Computer Networks and Communications,51.0,150.0,307.0,Springer Nature,NO,2.0,https://www.scopus.com/sourceid/19515,1068-9605,1572-8129,Scopus,Springer,200.0,No
International Journal of Electrical and Electronic Engineering and Telecommunications,51,113,24.8,0.5,0.363,0.135,Computer Networks and Communications,9.0,277.0,307.0,Warsaw University of Technology,NO,4.0,https://www.scopus.com/sourceid/21100838789,,2319-2518,Scopus,Others,400.0,No
IEEE Communications Magazine,26314,1126,86.4,23.4,4.4030000000000005,4.025,Computer Networks and Communications,99.0,1.0,307.0,IEEE,NO,1.0,https://www.scopus.com/sourceid/17249,0163-6804,,Scopus,IEEE,100.0,No
International Journal on Communications Antenna and Propagation,591,240,66.3,2.5,0.5539999999999999,0.247,Computer Networks and Communications,52.0,145.0,307.0,Praise Worthy Prize,NO,2.0,https://www.scopus.com/sourceid/21100331506,2039-5086,2533-2929,Scopus,Others,200.0,No
Journal of Sensor and Actuator Networks,647,153,75.2,4.2,1.484,0.48100000000000004,Computer Networks and Communications,76.0,72.0,307.0,Multidisciplinary Digital Publishing Institute (MDPI),YES,1.0,https://www.scopus.com/sourceid/21100830709,,2224-2708,Scopus,Others,100.0,Yes
IEEE Journal on Selected Areas in Communications,19551,899,90.8,21.7,3.6660000000000004,3.885,Computer Networks and Communications,99.0,2.0,307.0,IEEE,NO,1.0,https://www.scopus.com/sourceid/18902,0733-8716,,Scopus,IEEE,100.0,No
International Journal of Sensor Networks,665,276,59.1,2.4,0.67,0.326,Computer Networks and Communications,51.0,148.0,307.0,Inderscience,NO,2.0,https://www.scopus.com/sourceid/19900192159,1748-1279,1748-1287,Scopus & SCIEISI,Inderscience,200.0,No
Acta Informatica,395,96,68.8,4.1,1.3359999999999999,0.664,Computer Networks and Communications,75.0,77.0,307.0,Springer Nature,NO,1.0,https://www.scopus.com/sourceid/15012,0001-5903,1432-0525,Scopus & SCIEISI,Springer,100.0,No
International Conference on Geoinformatics,110,402,20.1,0.3,0.12300000000000001,0.115,Computer Networks and Communications,4.0,294.0,307.0,International Association of Chinese Professionals in Geographic Information Sciences,NO,4.0,https://www.scopus.com/sourceid/21100285411,2161-024X,2161-0258,Scopus,Others,400.0,No
IEEE Transactions on Signal and Information Processing over Networks,1436,212,79.7,6.8,1.493,1.238,Computer Networks and Communications,85.0,45.0,307.0,IEEE,NO,1.0,https://www.scopus.com/sourceid/21100854641,,2373-776X,Scopus,IEEE,100.0,No
IET Networks,624,154,67.5,4.1,0.987,0.423,Computer Networks and Communications,74.0,80.0,307.0,Institution of Engineering and Technology,NO,2.0,https://www.scopus.com/sourceid/21100394100,2047-4954,2047-4962,Scopus,Others,200.0,No
